PSEN1	9508	presenilin 1 (Alzheimer disease 3)	102	24	presenilin 1 | presenilin1 | PS1-deficient | FAD | PSEN1 | 	11059791,11115729,12751467,12906797,14660786,15055444,15230697,15269337,15380068,15862185,16397579,16831414,17157273,18187157,18469675,18782632,18831990,18955571,19041304,19132532,19204149,21822699,22068627,23179590,
HTR2A	5293	5-hydroxytryptamine (serotonin) receptor 2A	94	24	5 ht2a | 5 ht2 receptor | HTR2 | 5-HT2A | HTR2A | 	9642538,10853660,11134668,11527004,15571756,15730889,16324784,17203304,17848915,18062943,19184136,19221690,19228979,19570652,22030357,22549762,22584867,23409724,23808549,24196946,24511736,24572985,24968012,25382136,
CD40	11919	CD40 molecule, TNF receptor superfamily member 5	68	24	tumor necrosis factor receptor superfamily | p50-deficient | CD40 | 	11425894,12404007,15516998,15571756,15680513,15850669,15861180,16139734,16397579,18223167,18455351,19712053,19796712,20188215,20965234,21435392,21799730,22759592,23179590,24096619,24553459,24657679,24671870,24757498,
OPRD1	8153	opioid receptor, delta 1	45	24	opioid receptor | OPRD1 | 	8985692,9066357,9593956,9747665,10758169,11929383,12427860,15134571,15218152,15582832,15795687,16267642,16714485,17497229,18717648,18786562,19393386,19481570,19639292,20705520,23077646,23638492,23700645,24162932,
ABCG2	74	ATP-binding cassette, sub-family G (WHITE), member 2	134	23	breast cancer resistance protein | ABCG2 | Bcrp1 | abcg2 | MRX | BCRP-expressing | Bcrp | 	10655063,12207950,14994922,15034583,15717060,16011870,16014725,16409553,16529607,17112801,17597651,17910594,19061857,19167193,19357816,19505448,19625998,19729208,20217538,21118087,21449672,22395208,25645391,
GSTA1	4626	glutathione S-transferase A1	133	23	glutathione s transferase a1 | glutathione s transferase 2 | GST-fusion | GSTA1 | GSTs | GST-NR1-1a | GST-_amp_#960 | GST-pull-down | 	12493535,12915445,12932438,14618241,14730308,14992814,15598685,16193381,16814730,16917939,17112801,17186374,17468742,17895407,18317590,18762802,18930145,19262378,19546860,20519532,21209193,24776096,25405315,
DICER1	17098	dicer 1, ribonuclease type III	102	23	dicer 1 | dicer1 | DICER1 | Dicer-1 | Dicer-1-Ago1 | Dicer1 | dcr1 | 	12867085,14703574,15464890,15516998,15659339,15680513,16092937,16723529,16957381,17209129,18054394,18434510,18674649,18786256,19005053,19487564,19598002,20197067,21712401,22351071,22779005,22810393,24553459,
NRXN1	8008	neurexin 1	102	23	neurexin 1 | neurexin1 | neurexin i | NRXNs | NRXN1 | Nrxn1 | 	17848915,18621663,18923513,19404257,19432386,19545994,19734897,20010541,20157312,20162629,20574149,20859452,20952458,21460645,21626680,21647150,21964664,22228009,22670138,22750515,22948383,23340501,25304225,
STAT3	11364	signal transducer and activator of transcription 3 (acute-phase response factor)	94	23	stat3 | signal transducer and activator of transcription 3 | stat 3 | STAT3 | STAT3-dependent | Stat3 | 	10383053,12504590,14597225,15199138,15269337,15694837,16455265,16462201,17073745,17442246,18674649,19598002,19605630,19712053,20613633,21195166,21435392,21833841,22759592,22855155,23744272,24096619,26085845,
HTT	4851	huntingtin	59	23	huntingtin | htt | HTT | mHtt | Htt | 	10739639,11115729,11746372,12044443,12493535,12788036,16375723,16381805,16397579,16831414,17442827,18382465,18478527,18717648,18790819,19036346,19631241,19639292,20491647,20721566,23511908,24096619,24227713,
HLA-A	4931	major histocompatibility complex, class I, A	57	23	hla class i | hla a | leucocyte antigen b | MHC | MHC-restricted | MHC-peptide | HLA-A | 	9753614,11487481,11889232,12175864,12821374,15850669,15894402,18077703,18093740,18223167,19195802,19694795,20146928,20433910,20837535,20951500,21749318,21917426,22429379,23575622,23609067,23645137,25081016,
CACNA1C	1390	calcium channel, voltage-dependent, L type, alpha 1C subunit	55	23	calcium channel voltage dependent l type alpha 1c  | CACNA1C | Cacna1c | CaV1.2 | Cav1.2 | 	16497276,16754686,17275285,18394707,18560438,18717648,19154521,19329560,19521722,19796712,20110531,21206513,21624971,21647150,22106044,22705413,23299782,23340501,23453885,24482062,24944871,25966706,20301577,
MYH14	23212	myosin, heavy chain 14	53	23	DFNA4 | myosin | MYH14 | 	10052404,10751678,11998687,12044443,12147688,12791441,15621528,15800193,15861180,16121806,17105769,17217053,17714453,17942731,17986930,18004590,18463892,19022414,19036346,19211496,20419149,22009348,23912628,
AR	644	androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)	47	23	androgen receptor | AIS-specific | 	9792874,11115729,12208164,12629412,12764046,12843141,15091318,15199138,15694837,15860413,15927687,16212558,16336225,17334363,17462645,18485833,18786562,19132145,19238151,19490052,19796712,20472134,22903700,
POF1B	13711	premature ovarian failure, 1B	41	23	premature ovarian failure | 	9647544,10854106,11879371,12407031,12751467,12952862,14872028,15215302,15356064,16161415,17136426,17166860,17279084,17804960,18413472,18472227,18628675,18675947,19465673,21660468,23557641,24157186,24830590,
PDGFB	8800	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	36	23	platelet derived growth factor | platelet derived growth factor beta | platelet derived growth factor beta polypeptide | SSV | Pdgfb | PDGF-B | PDGF-beta | 	1611773,7519254,8811510,9097029,11054800,11603805,11850598,12891682,15210307,15518916,15708479,15755683,16820800,16989910,17088867,17186374,17437409,17604107,17988802,18385267,20097287,24162932,24765068,
DNASE1	2956	deoxyribonuclease I	29	23	dnase i | DNase-1 | Dnase-1 | 	9406888,9813346,10900018,15067323,15175651,15246112,16000229,16375723,16672647,16969364,17344385,17895407,18180767,18223167,18321984,18407364,18556211,18771760,19279261,19357816,19527776,19700661,20826656,
RASGRF1	9875	Ras protein-specific guanine nucleotide-releasing factor 1	25	23	guanine nucleotide exchange factor | 	11998687,12207950,12499396,12788036,12909079,15210307,15649357,15659339,15800193,16510718,16684786,17105769,17157273,17981578,18004590,18248790,18463892,19036346,19494129,19734897,20228810,21989057,23536706,
GABRQ	14454	gamma-aminobutyric acid (GABA) receptor, theta	24	23	gamma aminobutyric acid receptor | GABRQ | 	10900018,19007763,20436377,20641274,20641292,20641359,20641364,20641479,20641518,20641612,20641622,20641816,20641889,20642007,20734500,20734501,20641745,22169095,20641241,23681158,25574603,25600369,26177381,
LGI1	6572	leucine-rich, glioma inactivated 1	291	22	leucine rich glioma inactivated 1 | LGI1-mediated | Epitempin | mLGI1 | LGI1-linked | LGI1-mutated | epitempin | LGI1-expressing | LGI1-negative | Lgi1 | 	12095917,12751467,15021241,16545924,16787412,18563303,19701204,19796686,19833108,19835947,20133599,21618827,20524136,20659151,20659958,20663977,21569517,22496201,22911482,23551014,23621105,25346110,
EPM2A	3413	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)	259	22	lafora disease | laforin | EPM2 | Epm2a | lde | LDE | EPM2A | 	9774832,10987573,11220751,11355878,12751467,15102711,17118331,17803050,17952067,18676360,19500159,19529779,20453062,20818153,20818165,21077101,21728993,21742036,21965301,23408434,24131995,24472629,
ABCC2	53	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	164	22	ABCC2 | Mrp2 | MRP2 | Abcc2 | MRP2-mediated | ABCC2-deficient | MRP2-deficient | 	12663688,12699350,14636316,16011870,16361082,16504477,16708052,17043155,17045309,17112801,17597651,19167193,19415824,19505448,20216337,20217538,21449672,21799461,22188362,22256867,22565165,22630058,
TRH	12298	thyrotropin-releasing hormone	130	22	thyrotropin releasing hormone | TRH-containing | Trh | TRH-stimulated | 	6207511,6338343,2871723,3114114,1359374,8388190,8971761,10443546,10646658,11739333,11790300,12751467,14725628,15571756,15598685,16207875,17604107,18842366,19481570,22017410,23303048,24705860,
KCNQ3	6297	potassium voltage-gated channel, KQT-like subfamily, member 3	117	22	Kv7.3 | KCNQ3 | EBN2 | 	9827540,10553579,10987573,12751467,14762142,15516997,15720253,15901787,15927687,16154661,17099361,17651418,18238816,18577704,19167866,19605630,19699774,19733209,20824453,20926649,21710140,23251762,
MYC	7553	v-myc myelocytomatosis viral oncogene homolog (avian)	84	22	c myc | Myc-expressing | c-myc | Myc-tagged | c-Myc | 	10080384,11115729,11121541,11245929,12493535,12915445,15102711,17632284,17855451,18308511,18485833,18674649,19212759,19238151,19507062,19734894,20228810,20542126,20651942,21074045,21935439,22850744,
GRIA3	4573	glutamate receptor, ionotrophic, AMPA 3	77	22	glur c | glutamate receptor subunit 3 | glutamate receptor 3 | glutamate receptor subunit3 | mGluR3 | GluR3-immunized | GluR3-containing | GRIA3 | GLUR3 | GluR-C | GluR3-specific | 	8182436,9397013,9856858,10688787,11687274,11889232,12682273,15264227,15694259,16819533,17150306,17191130,17437409,17554622,17568425,18093696,18409535,18585369,19449417,19734897,22584867,25081016,
SCN2A	10588	sodium channel, voltage-gated, type II, alpha subunit	60	22	SCN2A1 | Nav1.2 | SCN2A | ScN2a | Scn2a | 	10987573,11166117,12535936,12751467,15053958,15516997,16026932,16822249,16968951,17275285,17468742,17763877,18621663,19401147,19699774,20371507,20420834,20421839,21710140,21713554,22188362,23065398,
TGFA	11765	transforming growth factor, alpha	43	22	transforming growth factor | transforming growth factor alpha | TGF-alpha | 	7809085,10736372,10868778,12578975,15850669,16160063,16375723,16397579,16647138,18223167,18385267,19204149,19605630,21542844,22395208,22759592,22936246,23231720,24082824,24162932,25064045,25304225,
OPHN1	8148	oligophrenin 1	578	21	oligophrenin 1 | oligophrenin1 | OPHN1-linked | OPHN-1 | MRX60 | OPHN1-positive | Ophn1 | OPHN1-expressing | ophn1 | 	9582072,11998687,12207950,12788036,12845702,12915445,12932438,13679116,15026118,15034583,15574732,16274646,16506138,17105769,17728457,18004590,18329113,19481455,19487570,19783417,21874017,
KCNA1	6218	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)	167	21	voltage gated potassium channel subunit kv1.1 | hKv1.1 | Kcna1 | KCNA1 | Kv1.1-mediated | mbk-1 | EA1 | 	10987573,12751467,16100538,16410023,16455265,16990009,17395136,17575281,17651419,17982453,18407364,18727953,18773962,19699774,19701204,19833108,20146928,20824453,20826656,21371023,20301785,
ADIPOQ	13633	adiponectin, C1Q and collagen domain containing	114	21	adiponectin | adipocyte-specific | 	15741651,16282359,17369778,18790819,19686775,19796712,20074705,21448846,22248325,22645062,22855155,22998375,23127262,24096619,24352293,24802182,24808888,25286962,25299635,26581601,26718500,
CCL2	10618	chemokine (C-C motif) ligand 2	79	21	monocyte chemoattractant protein 1 | mcp 1 | monocyte chemotactic protein 1 | chemokine c c motif ligand 2 | MCP-1 | CCL2 | Ccl2 | CCl2 | 	15193289,15546155,16512356,17250626,17515952,18093740,18514431,18661234,19061857,19605630,19700661,20021679,21435392,21803429,22985398,23179590,23478657,23645137,24394995,24398402,26190183,
NLGN1	14291	neuroligin 1	70	21	neuroligin 1 | neuroligin1 | NLGN1 | Nlgn1 | 	10751678,15551338,15622415,15797012,16982420,17848915,18329113,19404257,19450252,20010541,22068627,22351071,22750515,22948383,23143522,23340501,23358245,23511908,23697635,23710042,25304225,
S100A10	10487	S100 calcium binding protein A10	64	21	P11 | 42C | S100a10 | P10 | S100A10 | 	10704505,11588188,12175877,12935910,15210304,15380115,15548671,16316743,16359920,16499752,17070505,18093696,18414393,18834920,18855017,19401147,19442733,19605630,19643577,21209193,24671870,
GEN1	26881	Gen homolog 1, endonuclease (Drosophila)	62	21	Gen | 	12751467,16075286,20033705,20824453,21913006,22549762,22810393,22991042,23023733,23109241,23420273,23588704,23591757,23645137,23681158,23696308,23740180,24000001,24061691,24105433,24162932,
TUBA1B	18809	tubulin, alpha 1b	59	21	alpha tubulin | 	8414177,7838377,8867287,9390996,11425894,14992814,16286931,16413123,17209129,17254795,17336771,17366478,17417632,17442246,18321984,18329113,18835717,19675232,19734894,20935173,21145942,
BCL2L1	992	BCL2-like 1	49	21	bcl x | bcl xl | bcl-xL | Bcl-x | Bcl-X | Bcl2l1 | 	9364064,10080384,11115729,11259777,14653227,15679502,15894402,15987247,16397579,16651883,16712812,17058267,17186374,17356385,18281021,19362806,19442733,21722408,22537092,22991042,23900139,
CRP	2367	C-reactive protein, pentraxin-related	49	21	c reactive protein | CRP | 	9055139,11507366,16166810,16711317,17021751,17369778,17437511,18072818,18319571,19296463,19535947,20414086,21190397,21375141,21889267,22085257,22388166,23627768,23645137,25164095,26318793,
LPAL2	21210	lipoprotein, Lp(a)-like 2	41	21	apolipoprotein a | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | apolipoprotein a  | 	2807620,1836088,10686180,11403974,12111614,14520653,15073531,16040191,16095751,16121806,16122874,16188578,16926067,17498878,17597167,18464295,19184102,19204149,19796712,20519057,23269212,
CD8A	1706	CD8a molecule	38	21	CD8-positive | 	2142123,10513687,10719269,11007230,12871095,16267642,17641261,17719647,18093740,18223167,18321984,19148734,19279261,20008293,20727596,22099198,23478657,23645137,24589341,26236280,26885860,
COX8B	31395	cytochrome c oxidase, subunit 8B pseudogene	26	21	cytochrome c oxidase | 	1611773,8525809,7595643,7726155,8941270,12504210,14648337,14736793,15461674,16337777,16410023,17956319,18392741,19796712,20159436,20411357,22036850,24331360,24917879,25027558,20301382,
IPPK	14645	inositol 1,3,4,5,6-pentakisphosphate 2-kinase	25	21	inositol 1 | 	9360211,10426189,11336779,11516827,11750069,11830265,12493535,15571756,15691715,16205735,16289054,18382465,19214804,19639292,20404047,21397025,22068627,23047241,23087022,23406666,24482062,
ARHGEF6	685	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	233	20	cool 2 | rho guanine nucleotide exchange factor 6 | pak interacting exchange factor | alpha pix | cool2 | Arhgef6-deficient | alphaPix | ARHGEF6 | alphapix | alphaPIX | Cool-2 | MRX46 | alpha-PIX | Cool2 | alpha-pix | 	11998687,12207950,12499396,12915445,12932438,13679116,15026118,15574732,15649357,15800193,16506138,17105769,17215396,17728457,18004590,18329113,19036346,20228810,21989057,22554054,
SP1	11205	Sp1 transcription factor	99	20	sp1 transcription factor | specificity protein 1 | SP-1 | SP1-family | Sp1 | SP1-like | Sp1-regulated | Sp-1 | SP1-antibody | 	10350646,10612627,11563628,11719274,11805262,12175864,12578975,15670717,16647847,17053076,18326497,18717648,18786256,19287316,19428696,19481570,19661285,20926649,22030357,23250796,
NF1	7765	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	95	20	neurofibromin | neurofibromin 1 | NF-1 | NF1 | Nf1 | 	12175864,12403561,12751467,12788036,12935913,15194111,15710849,16506130,18063929,18272679,18329113,18621663,19118178,19371735,19545994,19621457,21460645,22578218,23636844,26190969,
CD9	1709	CD9 molecule	67	20	mrp1 | mrp 1 | CD9 | 	11834590,11990779,12699350,15850669,16011870,16193381,16361082,16409553,16708052,17043155,17482840,17597651,18093740,18241990,18473823,19357816,19505448,19625998,19729208,20217538,
CYP1A1	2595	cytochrome P450, family 1, subfamily A, polypeptide 1	60	20	CYP-catalyzed | CYP1 | CYPs | CYP1A1 | 	12060006,12551733,15066669,15875342,16336225,16969364,17112801,17617497,18621942,19490052,20074231,20217538,20472134,21073839,21294720,23159358,23865846,25656284,26091967,26706021,
SNCA	11138	synuclein, alpha (non A4 component of amyloid precursor)	50	20	synuclein alpha | alpha synuclein | PARK1 | SNCA | 	11115729,12832221,15464415,15814818,15850669,16583313,16959772,17296847,17956319,18328784,18621942,18762802,18790819,19204149,19892136,22056603,22068627,22584867,23264567,25064045,
RORC	10260	RAR-related orphan receptor C	47	20	mTOR | 	12504590,17223264,17437409,18495661,20146692,20188650,20656459,21115397,21212100,21460645,22351061,22605628,23446718,23664616,23744272,25114803,25210733,25695134,26408964,27061881,
F2	3535	coagulation factor II (thrombin)	45	20	thrombin | prothrombin | 	9169529,12751467,12915445,15334192,16376047,16842952,16968951,17433928,18195587,19184102,19221690,19362806,19410009,19655091,20638882,21076333,21631205,22395208,22835973,24396618,
MT-TK	7489	mitochondrially encoded tRNA lysine	39	20	Merrf | MERRF-specific | 	3184752,2117841,1755869,8186718,8363469,8525809,8649580,8717314,8803815,9315896,9700597,9914528,11850598,12702922,15509579,16120382,19268975,19730927,20411357,24917879,
CA2	1373	carbonic anhydrase II	37	20	carbonic anhydrase ii | carbonic anhydrase ii ca ii | CA2 | CAII | 	8127074,9300412,10529447,10744030,10837796,11830265,12763100,12767918,14759499,15694259,15814818,15894402,16825953,17446080,17762320,17870057,18534255,20609565,21093549,24128677,
C20orf181	16174	chromosome 20 open reading frame 181	32	20	tissue plasminogen activator | 	9169529,10570208,14531278,15017339,15716416,17223089,17254795,18195587,19061857,19410009,19717532,20133048,20219643,21383198,21640609,22293605,22395208,23263886,24487266,24671870,
DNM3	29125	dynamin 3	30	20	dynamin | 	10751678,10818153,11877424,12077189,12428759,15199138,15385157,15694837,16455265,17088867,17514195,19401147,20035287,20203623,20228810,21035105,22009348,23597828,26604000,26783368,
RNF123	21148	ring finger protein 123	29	20	ubiquitin ligase | 	11326269,15516997,15517312,15583703,16905559,17062563,17848915,17940072,18621663,20818153,20943912,21077101,21710140,21742036,21795677,21816345,21965301,23408434,24131995,26658871,
GLRA1	4326	glycine receptor, alpha 1	25	20	glycine receptor | stiff person syndrome | GLRA1 | Glra1 | 	11137655,11978855,12891648,15140602,15471589,15516997,16402094,16647138,17397768,17417632,17804792,17848915,18176866,18514431,18687732,19723286,21496599,26226414,26369378,26711844,
CAMK2N1	24190	calcium/calmodulin-dependent protein kinase II inhibitor 1	24	20	calcium/calmodulin dependent protein kinase ii | Camk2n1 | 	9512393,10713570,12803923,15464890,15861180,16871537,16971505,17675408,18062938,18346726,19059322,19660672,19783417,20087180,21209221,22009348,22351061,23497716,24806094,25229717,
KCNB1	6231	potassium voltage-gated channel, Shab-related subfamily, member 1	23	20	voltage gated potassium channel | Kv2.1 | 	7739683,9480290,9642538,10904966,10987573,11517252,17313824,17343748,18773962,19167866,19357268,20420173,20685971,20824453,21592118,21670396,21710140,22911482,23551014,23597520,
DLG3	2902	discs, large homolog 3 (neuroendocrine-dlg, Drosophila)	296	19	synapse associated protein 102 | SAP102 | DLG3 | MRX | SAP-102 | SAP102-dependent | SAP102-induced | 	12493535,12751467,12909079,12932438,15574732,15690397,16506138,16831414,17417632,17514195,18004590,18329113,19238151,20696320,20952458,21209193,22009348,22948383,25555912,
TSPO	1158	translocator protein (18kDa)	159	19	peripheral type benzodiazepine receptor | translocator protein | peripheral benzodiazepine receptor | translocator protein 18kda | PBR-antagonistic | PBRs | TSPO | PTBR | 	11893007,12505649,12751467,20641274,20641292,20641364,20641479,20641518,20641622,20642007,20734500,20734501,20641745,20641241,23052190,23478657,24556736,26388398,26536027,
ATRX	886	alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	130	19	x linked nuclear protein | alpha thalassemia/mental retardation syndrome x li | ATRX-depleted | ATR-X | ATRX-associated | Rad54 | XH2 | XNP | Atrx | XNP-coding | Xnp | 	8162050,8644709,12788036,12953102,15199138,16212558,16506138,16688741,18329113,18717648,19020049,19340490,19406101,20163734,21209221,22759592,23530248,24375390,25395668,
POLG	9179	polymerase (DNA directed), gamma	71	19	polymerase gamma | mitochondrial dna polymerase gamma | polgamma | SANDO | SCAE | POLG-related | pol-gamma | POLG-Related | POLG1 | 	15824347,16940310,16987890,18294203,18295498,19262378,19268975,19730927,20392657,20446108,20495966,21038416,21967349,22006280,23065482,23347615,24331359,25027558,20301791,
IL4	6014	interleukin 4	63	19	il 4 | interleukin 4 | IL-4 | 	12628754,15850669,16462603,16647138,18223167,18328784,18571202,18786256,19428696,19545951,19700661,20442815,21056667,21130225,22562209,23478657,24394995,24736120,24757498,
NOS3	7876	nitric oxide synthase 3 (endothelial cell)	60	19	nitric oxide synthase 3 | endothelial nitric oxide synthase | NOS-3 | eNOS | 	10666665,12121307,12628754,15987247,16647138,17611639,18281021,18786562,19162139,19513830,19580685,22234503,22326500,23542896,24040253,24128677,24289502,24397543,26058696,
USP9X	12632	ubiquitin specific peptidase 9, X-linked	57	19	USP9X | FAM-labeled | faf | Usp9x | Fam | 	12151797,12751467,15235806,16465591,16677768,16905559,18180767,18247129,18281021,18346726,18843266,19238151,19571888,20461111,22759592,23861879,24000001,24338704,24607389,
CASP8	1509	caspase 8, apoptosis-related cysteine peptidase	46	19	cysteine protease | caspase 8 | CASP8 | FLICE | caspase-8-induced | 	10792446,10987573,11493022,12763100,15314285,15815586,16336964,16375723,16542823,16672647,17054687,18325013,18599042,19507062,19700661,19729208,20034071,20352108,26388830,
NCAM1	7656	neural cell adhesion molecule 1	42	19	neural cell adhesion molecule ncam | neural cell adhesion molecule 1 | NCAM1 | CD56 | N-CAM | NCAM | Ncam1 | NCAMs | 	2142123,8281421,8993681,9390996,10842356,11336779,11564418,12121298,12700044,12874601,17513116,18194217,19700661,20146928,21056667,21364653,21748931,22584867,22710396,
MTSS1	20443	metastasis suppressor 1	39	19	MIM | 	10508524,10987573,11381270,12915445,15670717,16205735,16399702,16545979,17336114,18285827,18452889,18771760,19238151,19440165,19806373,20599530,20727515,21970827,22670138,
SP6	14530	Sp6 transcription factor	24	19	SP6 | Sp6 | 	10650947,10913780,10915805,11223166,11750069,12409210,12767918,12770556,15193289,15946822,16455265,16495162,16723209,17254795,17417632,17699670,18718866,19460634,21093549,
FSHB	3964	follicle stimulating hormone, beta polypeptide	20	19	follicle stimulating hormone | 	19643063,11879371,12551733,12887432,14872028,15067323,15820344,16926067,18155931,18394693,18469673,18472227,18676360,19951139,20063987,22082792,23810129,23812052,25248098,
TSHB	12372	thyroid stimulating hormone, beta	20	19	thyroid stimulating hormone | 	1621772,11879371,12702922,15198913,16280193,17326798,17334363,17435464,18842366,19667003,20099014,20519057,20890685,21424864,23134822,23154158,23669873,24752680,25342306,
DUSP2	3068	dual specificity phosphatase 2	361	18	pac1 | pac 1 | 	9677397,9689127,10467267,10650947,10965909,11193816,11356873,11745649,12409210,15067323,15470144,16280193,16641377,16723209,16888153,16989910,18036580,19686775,
SNAP25	11132	synaptosomal-associated protein, 25kDa	166	18	snap 25 | synaptosomal associated protein 25 | snap25 | SNAP-25 | Snap-25 | SNAP25 | SNAP-25-binding | 	1702194,2075860,10751678,10841364,11750793,17070505,17215396,17728457,18177862,18469675,19546860,21647150,22584867,23398397,23497716,23645137,24994451,25650683,
ABAT	23	4-aminobutyrate aminotransferase	136	18	gaba aminotransferase | gaba at | GABA-T | ABAT | GABA-AT | 	6782493,3756500,3114114,7863013,9551785,10693935,15737665,16000229,16075286,16359920,16361114,16460711,16797850,16819624,16834758,17128990,17428906,19262378,
OXTR	8529	oxytocin receptor	133	18	oxytocin receptor | OTR | Oxtr | OXTR | OTRs | 	17000015,17383819,18207134,18655890,18655902,19228979,19840865,20303388,20347913,20436377,21208749,21460645,22030357,22100185,22510359,23913275,24025838,26392129,
PSD	9507	pleckstrin and Sec7 domain containing	104	18	PSD-95-labeled | PSD-associated | PSD-95-family | PSD-95-containing | PSD-95-neuroligin | PSD-95-associated | PSDs | PSD-95-Associated | 	12909079,15977646,16499752,16831414,17251419,17254795,17344385,17442827,17514195,18329113,18347024,19450252,19734897,19783417,20457613,22009348,22072671,25780553,
RASA1	9871	RAS p21 protein activator (GTPase activating protein) 1	89	18	GAPs | GAP-related | RasGAP | GAP-deficient | 	9582072,10751678,11998687,12493535,12788036,12915445,12932438,15026118,16286931,16462201,17157273,18004590,18329113,18343202,18463892,18829665,19796712,23359422,
SOD2	11180	superoxide dismutase 2, mitochondrial	85	18	superoxide dismutase 2 | mn superoxide dismutase | manganese superoxide dismutase | mn sod | superoxide dismutase2 | SOD2 | Mn-SOD | Sod2 | MnSOD | SOD-2 | 	11113305,11182244,11425894,11907800,15921884,16397579,19198140,19513830,19580685,19796712,20411357,20446108,20609565,22200564,24019515,24155217,24590842,26698917,
ADA	186	adenosine deaminase	75	18	adenosine deaminase | ADA | 	9143496,11119696,11717408,12376158,15205966,16121125,16817193,17554622,17699670,18407364,19559780,19639292,20409760,20424386,20442815,20688264,20826656,21401501,
CASP9	1511	caspase 9, apoptosis-related cysteine peptidase	66	18	caspase 9 | caspase9 | 	11493022,12763100,15894402,16280193,16336964,16375723,16542823,16651883,16820090,17604107,19507062,19570023,19729208,20101519,21909957,22281060,22293507,24912930,
ARHGEF2	682	rho/rac guanine nucleotide exchange factor (GEF) 2	64	18	GEF | GEF-deficient | P40 | GEFs | 	11998687,12788036,12909079,12932438,15548671,15649357,17157273,17215396,18004590,18329113,18463892,19036346,19494129,19734897,20228810,21115118,21209221,23536706,
CDKN2A	1787	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	49	18	cyclin dependent kinase inhibitor p16 | Ink4a | p14 | ARF | P19 | CDKN2A | P16 | p19 | P14 | 	9814817,11750069,12751467,12931206,15210304,15548671,18093696,18093740,18248790,18550821,19357268,19546860,19701204,20188215,20827261,22759592,23033162,23340501,
IL8	6025	interleukin 8	43	18	nap1 | il 8 | interleukin 8 | IL8 | NaF | IL-8 | CXCL8 | 	15385157,15850669,16397579,17604107,18317782,18794641,20021679,20084460,20228810,22098490,22562209,22607552,22710967,23091569,23645137,23735822,25124890,26471937,
NOX5	14874	NADPH oxidase, EF-hand calcium binding domain 5	39	18	nadph oxidase | 	14678765,15850669,18843266,20148281,20732386,21092260,21211782,21397025,22323720,22442695,22824136,23313582,23948215,24040253,24334207,24482062,24753527,26265609,
CLCN3	2021	chloride channel 3	24	18	clc 3 | clc3 | chloride channel 3 | CLC-3 | ClC-3 | ClC3 | 	12751467,15516997,16495941,20641274,20641292,20641359,20641364,20641479,20641612,20641622,20641816,20641889,20642007,20734500,20734501,20641745,20641241,25339907,
ADK	257	adenosine kinase	148	17	adenosine kinase | ADK | Adk-transgenic | ADK-activity | ADK-deficient | 	12376158,15488315,15930047,16121125,16685255,17942368,18455706,19639292,20146928,20409760,20442815,20663517,20688264,20705520,21919845,22936246,25979489,
CLU	2095	clusterin	116	17	sulfated glycoprotein 2 | sgp 2 | trpm 2 | clusterin | complement lysis inhibitor | sp 40 | trpm2 | apolipoprotein j | APOJ | CLU | CLI | SGP-2 | TRPM-2 | SP-40 | ApoJ | 	1626310,8181474,7500839,10080384,10688787,11706102,11722609,11780861,12657888,16205735,16413123,16940764,19109932,19513830,22068627,22395208,23207572,
EIF2C2	3263	eukaryotic translation initiation factor 2C, 2	114	17	argonaute 2 | argonaute2 | eukaryotic translation initiation factor 2c 2 | eIF2C2 | AGO2 | Ago2 | EIF2C2 | AGO2-miR-125a | 	12554860,12867085,15202995,15464890,15516998,15680513,15861180,16707258,17209129,18048652,18054394,18786256,19888420,21658607,24553459,24667089,26377859,
CYP27A1	2605	cytochrome P450, family 27, subfamily A, polypeptide 1	110	17	cerebrotendinous xanthomatosis | sterol 27 hydroxylase | Ctx | CYP27A1 | CTX | CYP27 | 	1363642,11166117,11750069,12141707,15745955,19701204,20131966,20613633,21073839,21958693,22146219,22212991,22710967,23705046,24746394,25424010,20301583,
SV2A	20566	synaptic vesicle glycoprotein 2A	99	17	SV2A | SV2A- | SV2 | SV2s | Sv2a | SV2A-deficient | 	10624962,17408599,17523458,17585956,18281021,18513349,18590620,18717715,18829665,19220410,19383493,19486357,20804820,21695113,23138400,24116853,24671870,
CRTC1	16062	CREB regulated transcription coactivator 1	89	17	mTORC1 | TORC1 | 	18495876,18717648,18794882,19796712,20087180,21307646,21907282,21970827,23265840,23393158,23514105,24227713,25695134,26027949,26159692,26296489,26693177,
PLAU	9052	plasminogen activator, urokinase	72	17	urokinase plasminogen activator | plasminogen activator urokinase | upalpha | ATF | uPA-overexpressing | Atf | uPA-expressing | PLAU | uPA-knockout | 	9169529,9300412,11525425,12040499,16007083,17040480,17848915,18093740,18762802,19527776,20219643,20381588,20404047,21711233,22293605,23263886,24671870,
